"X0","Y0","Z0","treatments","days","L","a","b","YI","C","H"
30.53,28.4,12.2,"PU",0,60.24840603673218,14.053692889489323,34.58382220882922,92.06478873239436,37.33024299953045,1.1848140097237234
19.89,17.88,7.3,"PU",1,49.35023606348372,15.414001728053961,31.036438262884015,99.11185682326625,34.65331079880047,1.109838648124842
21.06,19.04,7.85,"PU",1,50.7339713527665,15.164406976234169,31.42139713882015,97.87710084033613,34.889302616938544,1.1211539856671378
22.29,20.0,7.49,"PU",1,51.837211526538496,16.19305552074418,34.6221235302345,102.95899999999999,38.221806404730806,1.133314129369924
20.6,18.81,7.96,"PU",1,50.46417031561033,14.106392258083078,30.567371650813424,95.32376395534293,33.66533101245046,1.1384323892491393
23.62,21.69,8.86,"PU",1,53.69653271733206,14.198303480517428,33.085977433319826,96.09036422314432,36.00380152765847,1.1654297279793815
17.26,15.34,6.47,"PU",1,46.09640278474302,15.720714140905756,28.64564266879075,99.31290743155154,32.67588861849237,1.06887527838162
24.52,22.54,9.6,"PU",1,54.59532790413948,14.27043026106345,32.27579032832202,94.09760425909495,35.28982602895175,1.1544976525082264
22.37,20.28,8.0,"PU",1,52.15231922090743,15.203579673053024,33.337461201702155,99.3767258382643,36.64062164114942,1.1429218656641291
22.05,20.02,7.86,"PU",1,51.85981639709742,14.984058362322362,33.32700963048224,99.36263736263737,36.54054701172026,1.1482692293258705
20.32,18.29,7.56,"PU",1,49.84597372848599,15.402919377861979,30.933243376865615,98.39256424275561,34.555975911169355,1.1087975528513727
22.33,20.27,7.7,"PU",2,52.14111548583446,15.06760823836223,34.38365817989033,100.74198322644303,37.540228660149374,1.157781679304205
21.66,19.52,7.67,"PU",2,51.290113422219065,15.616053974746691,33.024477114451734,100.38217213114754,36.530497264958605,1.129093017912815
21.94,19.64,7.53,"PU",2,51.427721399388105,16.334374142051857,33.769791082197145,102.34928716904277,37.51280539159627,1.1202753140169195
21.9,19.86,7.87,"PU",2,51.678553920670055,15.066534124097808,32.979018562878935,99.14300100704934,36.25763527704636,1.1422588177990691
21.24,19.08,7.55,"PU",2,50.78067113802322,15.823377475116251,32.58122394225384,100.54612159329139,36.22037311093456,1.1186868791839881
16.16,14.2,6.1,"PU",2,44.518399976803536,16.36983756573479,27.449197877688334,100.13239436619718,31.959819243184583,1.0330513094908484
26.97,25.04,10.72,"PU",2,57.1143736842719,13.687520215935944,33.26786499496514,92.4856230031949,35.973588241720925,1.1804723505527228
20.68,18.48,7.03,"PU",2,50.07319556205752,16.180238762149912,33.30206614757971,102.91450216450215,37.02469089807439,1.1185222175344725
21.05,18.8,7.24,"PU",2,50.45239006539627,16.33018355979138,33.1609806896499,102.49787234042556,36.96384091779173,1.1132055170312065
20.73,18.59,7.51,"PU",2,50.20403391476151,15.85865321177593,31.733077625557993,99.91285637439485,35.47513350617669,1.1073475358196734
24.23,22.23,9.01,"PU",4,54.27019253291469,14.411011197241974,33.58636885639867,96.55330634278003,36.547522716117165,1.16548069623643
17.76,16.02,6.93,"PU",4,47.00071714981071,14.533163385613557,28.388769895646536,96.04868913857679,31.89255546645495,1.097647528533566
21.23,18.73,7.08,"PU",4,50.3698111181844,17.54666124649118,33.62279693151417,105.01655098772025,37.92595146330484,1.0898077689448675
20.23,17.99,7.12,"PU",4,49.48397645451517,16.520834207800593,31.943600858574307,101.98554752640356,35.96291977486733,1.0934933748682507
16.6,14.75,6.81,"PU",4,45.28986470500581,15.538130806154737,25.904829609343537,95.11457627118645,30.20751075541142,1.0305121449903818
16.79,14.69,6.12,"PU",4,45.20664686375182,16.959981857858352,28.551886192364606,102.13750850918991,33.209203389431444,1.0347960915116594
24.31,22.04,8.51,"PU",4,54.06941946003826,15.625237469082343,34.89098257017036,100.25499092558981,38.229945208921585,1.1497482303515636
23.13,20.85,7.86,"PU",4,52.78493675994696,15.936804112569703,34.92204473884352,102.03741007194245,38.38659836536974,1.1426712456566577
19.57,17.44,7.13,"PU",4,48.80972063694506,16.141912637823886,30.743206027795477,100.29701834862385,34.72327836588329,1.087305225936256
23.36,21.09,8.28,"PU",4,53.0478535509496,15.835687300671585,33.910781284809566,100.16121384542437,37.42606150306016,1.1339111564278426
22.25,20.14,8.5,"PUT",0,51.995130447142174,15.327666102122217,31.348289276040376,96.67328699106255,34.89487911818085,1.1160297887501696
22.95,20.78,8.56,"PUT",0,52.707872905839764,15.456427103828553,32.375547580876464,97.70163618864291,35.875858456315186,1.125383058133234
23.76,22.01,9.82,"PUT",0,54.037613091864245,13.348497467121078,30.63614223850124,90.88414357110406,33.4178933490341,1.159888641964628
25.31,23.39,9.53,"PUT",0,55.471801643981266,13.877620323272277,34.004872076371214,95.31851218469431,36.7276417806435,1.1833209036238193
25.61,23.75,9.76,"PUT",0,55.836615118549915,13.572165563688287,33.92178540862345,94.464,36.5361629539401,1.1902022408368906
26.14,23.81,9.72,"PUT",0,55.89705823929769,15.526062207572854,34.149027179390814,97.25325493490132,37.512859994569794,1.1440771699312218
26.72,24.64,10.34,"PUT",0,56.722961615967094,14.355431579664401,33.70264887779666,94.32305194805194,36.63259419176418,1.168126613086759
27.44,25.29,10.04,"PUT",0,57.3568936162317,14.541367102429758,35.69102205757228,96.80031633056547,38.53959538866149,1.183906663748697
28.37,26.32,11.01,"PUT",0,58.339553941038474,14.000763871076071,34.5509402011264,93.62841945288754,37.27987201903249,1.185797272715765
30.53,28.42,12.15,"PUT",0,60.266300523668605,13.97656148028059,34.74720427698442,92.18648838845883,37.45280331134837,1.1883642220060215
21.54,19.63,8.18,"PUT",1,51.416275511984466,14.506737812849336,31.441847354769948,96.28323993886909,34.62708776451474,1.1385166160763183
25.54,23.81,10.36,"PUT",1,55.89705823929769,13.016886239917591,32.21960421843543,91.1784964300714,34.749708248783584,1.1868420042878673
25.66,23.91,10.04,"PUT",1,55.997571523029464,13.088594018970333,33.34736327618912,92.8582183186951,35.823985412954165,1.1967785345533342
21.51,19.86,8.81,"PUT",1,51.678553920670055,13.23452089266003,29.770820993662106,91.61228600201412,32.57996816902876,1.1524865931833477
23.82,22.0,9.43,"PUT",1,54.02700454685315,13.659350034462115,31.827016014701638,93.15363636363637,34.63432967106531,1.1653949919201645
22.34,20.56,7.89,"PUT",1,52.46453970143348,13.719624808837928,34.263317384717006,98.40369649805449,36.90803466863458,1.1899302657964292
23.96,22.09,9.57,"PUT",1,54.12236599632507,13.865210094960501,31.553602952001935,92.91353553644183,34.465546713057954,1.1567774497219363
23.62,21.86,8.96,"PUT",1,53.87814620792737,13.415486710710079,33.07271256576134,94.85818847209515,35.69004903530825,1.1854406905167432
22.51,20.59,7.8,"PUT",1,52.4978233915093,14.357534964005048,34.6404733155548,99.7804759592035,37.49801597109228,1.1778759676961699
25.98,24.35,10.84,"PUT",1,56.43653112013965,12.535421037003058,31.754218304377524,89.37987679671458,34.13893906812283,1.1948119090695128
18.76,17.06,7.53,"PUT",2,48.33554705320324,14.051364921393194,28.43845600256808,93.96834701055101,31.720445078279713,1.111882001431104
22.44,20.62,8.72,"PUT",2,52.5310747673102,13.892945767609744,31.537667501622046,94.4713870029098,34.46213013649349,1.1558546096929856
24.09,22.31,9.34,"PUT",2,54.354386344199426,13.43581078752093,32.67522208121273,93.83594800537875,35.329748790143356,1.1806785159639313
21.75,19.91,8.61,"PUT",2,51.7353026927899,14.119901006384994,30.53141416449079,93.98995479658463,33.63835393288115,1.1376198496861822
26.74,25.17,11.18,"PUT",2,57.24068448127278,12.205637643914525,32.17694620043121,88.90107270560189,34.414146176826584,1.208236084683522
22.81,20.96,8.58,"PUT",2,52.905689370469304,13.968845345590452,32.649617192561756,95.9064885496183,35.512337899803896,1.166521777548264
24.69,22.74,9.58,"PUT",2,54.80351350306036,14.1075895949338,32.69688551303829,94.32014072119614,35.61053785653648,1.1634618157872656
24.08,22.14,8.76,"PUT",2,54.17523269759005,14.164198670247096,34.240179053896235,97.27551942186088,37.05420874358409,1.1785597026810792
22.56,20.68,8.3,"PUT",2,52.597480889058815,14.157043732725526,33.06578330934135,97.09284332688587,35.968985433434455,1.1662624539072377
26.21,24.32,10.03,"PUT",2,56.40677083284585,13.619252129662085,34.08303090096302,94.2310855263158,36.70336529485144,1.1906430984739598
23.21,21.32,8.8,"PUT",4,53.29795032206094,14.085318665401026,32.59578169156255,95.59474671669794,35.508888830684334,1.1629097031771831
17.78,16.22,7.53,"PUT",4,47.261808890436114,13.515118047769171,26.58718330814199,91.10110974106044,29.825102382152522,1.1005052975973477
24.05,22.07,9.0,"PUT",4,54.10119697888888,14.35176696901247,33.32740622096717,96.25736293611237,36.28621254071853,1.1641670532708344
25.76,23.93,10.02,"PUT",4,56.01764053355265,13.42168400253163,33.4422882127955,93.40409527789386,36.03509736869729,1.1891364431610463
18.8,17.29,7.86,"PUT",4,48.623377686004815,13.017647357513818,27.746942887219138,90.99132446500867,30.648849608283623,1.1321268799879585
23.76,21.84,9.01,"PUT",4,53.85682889537581,14.127739693364338,32.8736729296075,95.52289377289378,35.78088037941872,1.1649021183217816
26.1,24.09,10.1,"PUT",4,56.177791477699586,14.149928477046881,33.47759703833012,94.23827314238274,36.34515069945854,1.1709020673115313
23.61,21.55,8.46,"PUT",4,53.54625480488127,14.801647401391783,34.157574587422154,98.62273781902553,37.226719805677696,1.1618877153551088
20.48,18.31,7.0,"PUT",4,49.86996570500459,16.08281232707509,33.0665093660808,102.64554888039325,36.770244682419886,1.1181058369655688
26.39,24.41,9.92,"PUT",4,56.4959784435961,13.97866926588831,34.56983495733701,95.30520278574355,37.28909603922587,1.1865367204502526
19.98,18.58,8.38,"PU+T1130",0,50.19216088116494,12.232449936842581,28.64580132978083,89.83638320775029,31.148270662793355,1.1672124273818396
21.34,19.9,9.01,"PU+T1130",0,51.723960545442424,12.233299981590562,29.19631370558442,89.26934673366836,31.655621340205602,1.1740173919888293
22.54,21.03,9.87,"PU+T1130",0,52.98231212233449,12.406702292519334,28.66396628774054,87.44174988112219,31.233783394266066,1.1623100512716045
23.79,22.14,9.51,"PU+T1130",0,54.17523269759005,12.887928273703997,31.831867179544425,92.0081300813008,34.34190535372632,1.1860944126053283
25.34,23.72,10.57,"PU+T1130",0,55.80635537818854,12.562729141283812,31.447491204552335,89.50674536256325,33.863946411156185,1.1907359652422305
26.17,24.59,10.94,"PU+T1130",0,56.6737379907909,12.302751008713198,31.877674713455384,89.06547376982515,34.16934046070053,1.202472330662044
26.6,25.05,11.31,"PU+T1130",0,57.124105399238985,12.134883841227017,31.612623345244085,88.06147704590818,33.86167982555419,1.2042789846135762
28.56,26.86,12.07,"PU+T1130",0,58.84451733424699,12.569119986697352,32.50865951480615,88.46835443037973,34.85391973207018,1.201860731789732
28.8,26.71,10.32,"PU+T1130",0,58.704933800037395,14.107020467609422,37.178991842575485,97.0602770497941,39.7653801805521,1.2081428899297388
32.83,31.23,13.37,"PU+T1130",0,62.70131410044125,11.87943052819257,35.8100654822227,89.17771373679153,37.72905590543223,1.250485503485465
21.08,19.39,8.04,"PU+T1130",1,51.140400198783794,13.508384722095867,31.4527288187595,95.20371325425477,34.230842933626064,1.1651354151673106
22.3,20.69,9.17,"PU+T1130",1,52.60853608359173,12.91452227792017,30.20613007130476,90.9801836636056,32.8511062150345,1.1667708311925344
17.64,16.21,7.29,"PU+T1130",1,47.248805435004975,12.818018340830683,27.450575928264353,91.62122146822949,30.295803553945852,1.133937368091129
23.75,22.1,9.14,"PU+T1130",1,54.13294571374516,12.893349933452647,32.93058467617872,93.71764705882352,35.36469821193784,1.1976119278628643
21.21,19.52,8.35,"PU+T1130",1,51.290113422219065,13.484466868615874,30.640948036366122,93.73872950819673,33.47683592124692,1.1562224722513512
23.23,21.2,8.35,"PU+T1130",1,53.167690709826815,14.736598275082669,33.87815025637948,98.50660377358491,36.944504239669996,1.160496026955829
22.43,20.84,8.97,"PU+T1130",1,52.7739382089504,12.800171172887453,31.136400331472135,92.14107485604606,33.664815574378494,1.1807578417818776
18.25,16.77,7.73,"PU+T1130",1,47.96891876218292,12.967112043447472,27.08243200319029,90.43649373881932,30.026723396913393,1.1242507910340516
25.14,23.32,9.21,"PU+T1130",1,55.40043175179032,13.462823638641986,34.89185280510129,96.1260720411664,37.39905095718382,1.2025523561290339
20.12,18.49,8.01,"PU+T1130",1,50.08511137756602,13.387216398888679,29.73825495916611,93.36398053001625,32.61259528045938,1.1478025427967553
20.74,19.07,8.06,"PU+T1130",2,50.76900231529085,13.47187238198011,30.742539570371196,94.40797063450445,33.564789358972554,1.1577850819803668
18.92,17.25,7.39,"PU+T1130",2,48.57350432821521,13.851658142129963,29.36312300055758,94.9808695652174,32.46631216557108,1.1300140438739814
16.82,15.32,6.8,"PU+T1130",2,46.069404345346456,13.408331634536196,27.287926823455734,93.48302872062663,30.404182402162686,1.1140805653150518
20.16,18.41,7.96,"PU+T1130",2,49.98966425231279,13.996134316615837,29.749257748576284,94.33568712656165,32.877197453554,1.1310505190822029
21.17,19.46,7.92,"PU+T1130",2,51.22109787284822,13.591019463893073,32.013402692281524,96.10688591983558,34.77892698181038,1.1693140583010222
17.62,16.01,7.1,"PU+T1130",2,46.987605657829626,13.835961790780226,27.715389430145386,93.8638351030606,30.977034234099058,1.1077762316986157
22.57,20.5,7.85,"PU+T1130",2,52.39787506365626,15.063186434641718,34.290196640354196,100.33463414634149,37.45286599445939,1.1568882127795825
17.51,15.87,6.89,"PU+T1130",2,46.803468779417045,14.034643669932844,28.203353207207172,95.20730938878388,31.502386498049148,1.1090519423249512
19.99,18.32,7.97,"PU+T1130",2,49.88195514205586,13.619175582140208,29.52838033279601,93.55349344978166,32.517798028393905,1.1386484386491758
18.57,16.85,6.91,"PU+T1130",2,48.07047704941054,14.206944623387564,30.31044225983979,97.59643916913946,33.47476938709336,1.1324888496374355
20.88,18.94,7.85,"PU+T1130",4,50.61693503514168,14.803695332418098,31.219610384294594,97.17740232312565,34.55160586777715,1.128017759828982
22.91,21.11,8.95,"PU+T1130",4,53.06967306687531,13.715800723073656,31.711322891079206,93.97347228801517,34.55041517807495,1.1625729391554356
17.53,15.94,7.51,"PU+T1130",4,46.89567199097299,13.745584931334932,26.029005343164012,90.82685069008784,29.435526566701718,1.0849322425874703
26.58,24.49,9.49,"PU+T1130",4,56.575090200209246,14.419271756374252,36.032098963538914,97.84810126582278,38.810147560946405,1.1901360692876912
22.42,20.62,8.51,"PU+T1130",4,52.5310747673102,13.801033277971719,32.238664134432305,95.42677012609117,35.06850416987321,1.1663117667983638
22.7,20.47,7.85,"PU+T1130",4,52.364493957786436,15.800889914259542,34.23264300954416,101.29457743038594,37.70334162248012,1.1383594479198442
20.89,19.07,8.06,"PU+T1130",4,50.76900231529085,14.196428554345776,30.742539570371196,95.41478762454116,33.86210747922348,1.1381857307278986
18.22,16.56,7.59,"PU+T1130",4,47.70078242243008,13.964596214103564,27.1255301555557,92.2475845410628,30.50908608337715,1.0953680631056903
22.0,19.89,7.95,"PU+T1130",4,51.712614597743865,15.385959327377407,32.75506331537168,99.21065862242331,36.188698749992646,1.1316585257690663
20.09,18.3,8.01,"PU+T1130",4,49.85797190180702,14.217963086847085,29.346635173374747,94.12349726775955,32.60943836281303,1.1196387224116104
14.56,13.95,6.93,"PU+Quercetin",0,44.16114017663281,8.440659843499398,23.49294752809843,80.93906810035844,24.963239416222596,1.2258740014191873
16.43,15.97,7.41,"PU+Quercetin",0,46.935105024495094,7.488436831296575,26.464415993360248,82.50344395742016,27.50349068838246,1.2950426334490135
17.07,16.54,7.55,"PU+Quercetin",0,47.67512765428191,7.872209118735707,27.22683862545847,83.71584038694077,28.34206093328188,1.2893377612676296
17.81,17.47,8.3,"PU+Quercetin",0,48.84686088612678,6.843871681945613,26.59919709738955,80.13050944476244,27.46553960556234,1.3189625511146716
18.08,17.29,7.5,"PU+Quercetin",0,48.623377686004815,9.246965334811952,29.044403212022583,87.86813186813187,30.48087475525861,1.2625695882587773
21.04,20.18,8.1,"PU+Quercetin",0,52.04011566069289,9.438587706481815,32.7947640424859,90.90782953419226,34.12599429313783,1.2905622600941995
21.96,21.38,8.91,"PU+Quercetin",0,53.362896892709486,8.086348071230653,32.34724219632245,87.29747427502339,33.34266190388283,1.3258311199847155
23.84,23.11,9.38,"PU+Quercetin",0,55.18546140890686,8.754277905043907,33.981772897855954,89.01947209000431,35.091284828575276,1.3186617938152128
24.08,23.5,9.73,"PU+Quercetin",0,55.58366719620993,8.093360314126885,33.577908824891736,87.27063829787232,34.53952000574163,1.3342755049291195
24.27,23.45,9.87,"PU+Quercetin",0,55.53286258922421,9.142976216861332,33.06146709272281,87.86098081023455,34.30239963071512,1.3009945121353885
16.49,15.79,7.58,"PU+Quercetin",1,46.69776107902747,8.850389882390065,25.432520189131314,82.78910702976566,26.928469771616886,1.235908813735909
19.8,18.76,8.41,"PU+Quercetin",1,50.40522724610007,10.417839678047491,28.911275492669375,87.57675906183368,30.730981666235873,1.2249412975911005
18.1,17.01,7.27,"PU+Quercetin",1,48.27263331558461,10.864874883727394,29.29048669505515,90.89829512051735,31.240648473939416,1.2155940000740277
18.7,17.41,7.47,"PU+Quercetin",1,48.772537771275054,11.85683442281521,29.411556161944606,92.00344629523264,31.71157767121146,1.18759009165088
21.21,19.83,8.56,"PU+Quercetin",1,51.64445892551922,11.957115561287646,30.54207520101344,91.1507816439738,32.79925258493473,1.1976419784834158
15.87,14.84,6.75,"PU+Quercetin",1,45.41426937254974,10.839993724467922,26.354277154709603,88.66981132075472,28.49655046306048,1.1805711226441775
19.26,18.01,8.0,"PU+Quercetin",1,49.508234273535024,11.562500703109603,28.778694051060082,89.79900055524709,31.014587757923383,1.1887624826156742
15.01,14.15,6.96,"PU+Quercetin",1,44.44728545774344,9.937809225346484,23.870691565944803,83.64098939929329,25.856719978292876,1.1763019522326403
14.74,13.79,7.08,"PU+Quercetin",1,43.930248424866576,10.534756726476246,22.52010263269033,82.39593908629442,24.862343450948917,1.1332442802473957
19.04,17.84,8.09,"PU+Quercetin",1,49.301467212486955,11.33031450399724,28.107750852272694,88.54147982062779,30.30547285116876,1.1876179433984906
15.76,14.82,6.81,"PU+Quercetin",2,45.386667450012816,10.320834003817946,26.071730893838374,87.4102564102564,28.040234776746985,1.1938613955364865
20.99,19.56,8.08,"PU+Quercetin",2,51.33604525451733,12.23339052855138,31.650467191951513,93.57055214723925,33.93240217392293,1.2019684470346406
15.83,16.68,6.29,"PU+Quercetin",2,47.85427887714619,0.09100500582831517,32.41052020943368,81.50479616306954,32.410647974966416,1.56798844941207
18.18,16.68,6.9,"PU+Quercetin",2,47.85427887714619,13.091668520566701,29.976372075134005,95.66187050359711,32.710467245810946,1.15902991034606
20.29,18.58,7.39,"PU+Quercetin",2,50.19216088116494,13.763406038634518,32.153910160815734,97.62002152852529,34.97578139819224,1.1663471176440814
17.94,16.49,6.68,"PU+Quercetin",2,47.61090012667864,12.866330802881464,30.417454230789488,96.31534263189813,33.02671630985057,1.1706279529655776
20.14,18.76,7.78,"PU+Quercetin",2,50.40522724610007,12.10619325743101,31.10394265054479,93.45628997867804,33.37686569458923,1.1996197820251355
14.72,13.72,6.65,"PU+Quercetin",2,43.828671537919874,10.850934366613052,24.015195989841498,85.95189504373177,26.35284453449083,1.1464164833230712
17.03,15.57,6.84,"PU+Quercetin",2,46.405211596277866,13.12528241173977,27.710880398230685,93.43609505459217,30.662125347616904,1.1284493405969782
18.8,17.55,7.47,"PU+Quercetin",2,48.94569412862013,11.628352346240934,29.710101605643015,91.9988603988604,31.904681720806412,1.197730952098049
17.92,16.68,7.09,"PU+Quercetin",4,47.85427887714619,11.710573954773263,29.247645119731658,92.4592326139089,31.504956552897784,1.1899505665349832
22.2,20.59,8.26,"PU+Quercetin",4,52.4978233915093,12.929694085166755,33.03105719401002,95.48518698397281,35.471505867244446,1.1976905232810724
15.59,14.42,6.47,"PU+Quercetin",4,44.82933602774889,11.731051638537771,26.461044811904323,90.8252427184466,28.944852134423634,1.1535005799239069
20.52,18.81,7.28,"PU+Quercetin",4,50.46417031561033,13.716774342474313,33.031636523118856,98.61137692716642,35.76644949890611,1.1772029145015241
20.89,19.11,7.6,"PU+Quercetin",4,50.815653161779835,13.995347319479434,32.4596916728769,97.76661433804291,35.34828609835411,1.163719002645607
18.54,17.07,7.05,"PU+Quercetin",4,48.34811504474257,12.853778237157943,30.25141110390177,95.24428822495605,32.8689441380052,1.1690116808956514
19.99,18.57,7.72,"PU+Quercetin",4,50.18028358665532,12.333277114039088,30.931026791590376,93.72105546580507,33.29922135356564,1.191381105678826
16.2,15.12,7.08,"PU+Quercetin",4,45.79811852128501,11.082354398342876,25.740568316170396,87.50793650793652,28.0249074262504,1.1642422916129749
21.81,20.17,8.49,"PU+Quercetin",4,52.02887493429294,13.135700092392122,31.44016291514594,93.78978681209716,34.073897062827854,1.1750399146070267
19.76,18.09,7.34,"PU+Quercetin",4,49.605086359530304,13.666825668779802,31.3269992935429,96.80707573244888,34.17839973723837,1.1594242239009533
